Postal Code,Place Name,Taluka/Tehsil,District,State,Taluka Code,District Code,State Code,Country Code,Latitude,Longitude,Accuracy
587115,Sangam,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2028,76.0599,4
587115,Hiremalgavi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2618,76.0213,3
587115,Bisaldinni,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2618,76.0213,3
587118,Amaravati,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587118,Hungund,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0621,76.0586,4
587118,Timmapur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.1007,76.0279,4
587118,Marol,Hungund,Bagalkot,Karnataka,,556,19,IN,16.1763,76.1321,4
587118,Kamaldinni Village,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Hungund Bazar,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Hirebadwadgi,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Dhannur,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Havaragi,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Ramwadgi,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Chitwadgi,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9227,76.1184,3
587118,Nagur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0083,76.0133,4
587120,Kamatgi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587120,Chikmagi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587120,Muganur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587120,Kadiwal Kallapur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587120,Surlikal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587120,Ramthal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587124,Chilapur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0041,75.9315,3
587124,Tallikeri,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9929,75.9437,4
587124,Kelur,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9774,75.9103,4
587124,Aihole,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0041,75.9315,3
587124,Sulebhavi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0419,75.9404,4
